"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"2989","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:211 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:205 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","6383535","3645230","false","java.lang.AssertionError","expected:<null> but was:<textCliToken>","null","textCliToken","false","1"
"2990","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:202 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","6578455","3604119","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"2991","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"2992","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:212 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:102:102 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2993","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:451 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7526096","1631050","false","N/A","N/A","N/A","N/A","false","1"
"2994","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7354295","1643501","false","N/A","N/A","N/A","N/A","false","1"
"2995","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:42 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:217 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","true","4707652","1710957","false","N/A","N/A","N/A","N/A","true","1"
"2996","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:205 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","false","true","true","4340885","1573569","false","N/A","N/A","N/A","N/A","true","0"
"2997","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:946 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"2998","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2691 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2452 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"2999","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:182 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:41:41 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3000","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1076 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3001","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:191 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:163 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3002","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:146 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:176 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3003","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1455 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2211 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7516844","1620652","false","N/A","N/A","N/A","N/A","false","1"
"3004","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:851 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8175577","1730466","false","N/A","N/A","N/A","N/A","false","1"
"3005","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1221 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7902931","1610553","false","N/A","N/A","N/A","N/A","false","1"
"3006","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2760 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:994 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3007","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7165238","1550827","false","N/A","N/A","N/A","N/A","false","1"
"3008","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:173 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:206 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","7055685","4010799","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"3009","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:864 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3010","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1331 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7988653","1527568","false","N/A","N/A","N/A","N/A","false","1"
"3011","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2564 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8209000","1756212","false","N/A","N/A","N/A","N/A","false","1"
"3012","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:191 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","7835876","3750766","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"3013","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1631 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7124356","1735401","false","N/A","N/A","N/A","N/A","false","1"
"3014","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2242 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3015","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:91 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:211:212 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3016","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2139 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2349:2360 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3017","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:205 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:190 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","7593947","4410651","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"3018","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2349 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1319 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3019","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1671 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:663 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3020","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:162 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:206 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","false","true","true","4558034","1593905","false","N/A","N/A","N/A","N/A","true","0"
"3021","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1744 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8115049","1563652","false","N/A","N/A","N/A","N/A","false","1"
"3022","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:78 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:191 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3023","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:800 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3024","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:162 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:174 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","false","true","true","4641971","1623243","false","N/A","N/A","N/A","N/A","true","0"
"3025","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:60 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:205:205 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3026","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2790 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","false","true","true","7530069","1792172","false","N/A","N/A","N/A","N/A","true","0"
"3027","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1580 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8444564","1712247","false","N/A","N/A","N/A","N/A","false","1"
"3028","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:710 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2621 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3029","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2295 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2502 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3030","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:202 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:217 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3031","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2972 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2950 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7203628","1547002","false","N/A","N/A","N/A","N/A","false","1"
"3032","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:162 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:202 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3033","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1319 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2037:2133 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8333020","1680698","false","N/A","N/A","N/A","N/A","false","1"
"3034","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:103 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:201:201 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"3035","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2145 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","false","true","true","7858770","1699393","false","N/A","N/A","N/A","N/A","true","0"
"3036","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1481 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7141494","1673956","false","N/A","N/A","N/A","N/A","false","1"
