"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"42","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:356 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"43","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:357 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","14929248","14563410","false","N/A","N/A","N/A","N/A","false","1"
"44","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:358 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"45","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:360 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","13129044","13010754","false","N/A","N/A","N/A","N/A","false","1"
"46","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:361 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","36187490","14890207","false","N/A","N/A","N/A","N/A","false","1"
"47","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:362 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","22160528","16048601","false","N/A","N/A","N/A","N/A","false","1"
"48","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:363 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"49","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:364 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","12083289","11873137","false","N/A","N/A","N/A","N/A","false","1"
"50","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:365 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"51","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:366 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"52","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:367 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"53","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:368 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"54","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1294 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"55","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1295 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","10837554","10733235","false","N/A","N/A","N/A","N/A","false","1"
"56","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1318 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","false","true","true","13456203","12441350","false","N/A","N/A","N/A","N/A","false","0"
"57","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1319 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"58","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1333 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"59","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1347 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"60","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1362 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"61","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1377 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"62","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1387 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","12691551","12462297","false","N/A","N/A","N/A","N/A","false","1"
"63","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1393 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","false","true","true","13676408","13004569","false","N/A","N/A","N/A","N/A","false","0"
"64","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1394 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"65","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1408 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"66","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1422 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"67","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1437 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"68","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1452 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"69","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1462 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","12746205","12641481","false","N/A","N/A","N/A","N/A","false","1"
"70","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1478 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","false","true","true","13316941","13121904","false","N/A","N/A","N/A","N/A","false","0"
"71","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1479 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","false","6118179","6031950","false","java.lang.NullPointerException","null","N/A","N/A","false","1"
"72","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1484 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","12518289","12321649","false","N/A","N/A","N/A","N/A","false","1"
"73","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1485 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","17337869","15079664","false","N/A","N/A","N/A","N/A","false","1"
"74","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1491 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","false","6485856","6167307","false","java.lang.NullPointerException","null","N/A","N/A","false","1"
"75","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1496 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","false","8252325","8127644","false","java.lang.NullPointerException","null","N/A","N/A","false","1"
"76","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1501 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","12796378","12278175","false","N/A","N/A","N/A","N/A","false","1"
"77","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1504 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","false","true","true","13076372","12985860","false","N/A","N/A","N/A","N/A","false","0"
"78","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1505 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","15745922","15619042","false","N/A","N/A","N/A","N/A","false","1"
"79","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1506 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","25859448","22787044","false","N/A","N/A","N/A","N/A","false","1"
"80","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1511 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","false","true","true","12099925","11801162","false","N/A","N/A","N/A","N/A","false","0"
"81","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1512 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"82","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1526 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"83","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1540 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"84","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1555 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"85","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1570 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"86","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1580 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","13919050","13308953","false","N/A","N/A","N/A","N/A","false","1"
"87","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1595 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","false","true","true","13986351","13860047","false","N/A","N/A","N/A","N/A","false","0"
"88","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1596 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","false","5427577","5330767","false","java.lang.NullPointerException","null","N/A","N/A","false","1"
"89","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1601 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","13381076","13279248","false","N/A","N/A","N/A","N/A","false","1"
"90","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1602 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","12731333","12199216","false","N/A","N/A","N/A","N/A","false","1"
"91","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1609 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","false","5225202","5125104","false","java.lang.NullPointerException","null","N/A","N/A","false","1"
"92","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1614 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","false","5300234","5192253","false","java.lang.NullPointerException","null","N/A","N/A","false","1"
"93","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1619 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","15412001","15110942","false","N/A","N/A","N/A","N/A","false","1"
"94","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1622 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","false","true","true","12059134","11978688","false","N/A","N/A","N/A","N/A","false","0"
"95","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1623 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","14167570","14069809","false","N/A","N/A","N/A","N/A","false","1"
"96","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1624 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","11878482","11583319","false","N/A","N/A","N/A","N/A","false","1"
"97","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1629 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","false","true","true","12779184","12664359","false","N/A","N/A","N/A","N/A","false","0"
"98","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1630 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","14556054","13970779","false","N/A","N/A","N/A","N/A","false","1"
"99","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1640 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","12853410","12038139","false","N/A","N/A","N/A","N/A","false","1"
"100","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1643 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","false","true","true","15384593","14864711","false","N/A","N/A","N/A","N/A","false","0"
"101","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1644 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","12115074","11876246","false","N/A","N/A","N/A","N/A","false","1"
"102","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1645 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","12798243","12675610","false","N/A","N/A","N/A","N/A","false","1"
"103","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1646 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","13421818","12836073","false","N/A","N/A","N/A","N/A","false","1"
"104","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1658 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","12682118","12439886","false","N/A","N/A","N/A","N/A","false","1"
"105","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1674 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","21135207","20803433","false","N/A","N/A","N/A","N/A","false","1"
"106","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1678 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","false","true","true","22954307","22578182","false","N/A","N/A","N/A","N/A","false","0"
"107","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java:1679 |","45","188","com.google.gson.internal.LinkedTreeMapTest.testLargeSetOfRandomKeys [gson]","1","true","true","true","12650325","12036717","false","N/A","N/A","N/A","N/A","false","1"
"108","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:595 |","20","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"109","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:596 |","20","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"110","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:597 |","20","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","true","false","47408837","46422211","false","junit.framework.AssertionFailedError","Circular reference to self can not be serialized!","N/A","N/A","false","1"
"111","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:598 |","20","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"112","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:599 |","20","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"113","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:2243 |","20","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"114","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:2244 |","20","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"115","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:2253 |","20","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","true","false","48494968","48017666","false","junit.framework.AssertionFailedError","Circular reference to self can not be serialized!","N/A","N/A","false","1"
"116","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:2262 |","20","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"117","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:387 |","16","143","com.google.gson.functional.ObjectTest.testClassWithNoFieldsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"117","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:387 |","16","144","com.google.gson.functional.CustomTypeAdaptersTest.testCustomAdapterInvokedForMapElementSerializationWithType [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"117","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:387 |","16","145","com.google.gson.functional.CollectionTest.testTopLevelCollectionOfIntegersSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"117","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:387 |","16","146","com.google.gson.functional.CustomSerializerTest.testSubClassSerializerInvokedForBaseClassFieldsHoldingArrayOfSubClassInstances [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"118","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:388 |","16","143","com.google.gson.functional.ObjectTest.testClassWithNoFieldsDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
