"Project","MethodIndex","Method","Count","Tests"
"junit4","161","org.junit.runner.notification.RunNotifier.fireTestSuiteStarted(Description)","22","org.junit.rules.StopwatchTest.skipped [],org.junit.experimental.categories.JavadocTest.fastSmokeTests [],org.junit.tests.experimental.max.MaxStarterTest.rememberOldRuns [],org.junit.rules.TemporaryFolderUsageTest.newFolderWithPathsContainingForwardSlashCreatesFullPath [],junit.tests.extensions.ExtensionTest.testSetupErrorInTestSetup [],org.junit.tests.running.classes.SuiteTest.nonPublicSuiteClassWithBeforeClassPasses [],org.junit.tests.assertion.AssertionTest.fails [],org.junit.runners.parameterized.TestWithParametersTest.isNotEqualToTestWithDifferentParameters [],org.junit.tests.running.methods.ExpectedTest.unexpected [],org.junit.tests.experimental.theories.runner.TypeMatchingBetweenMultiDataPointsMethod.ignoreWrongTypedDataPointsMethod [],org.junit.experimental.categories.CategoryFilterFactoryTest.shouldThrowException [],org.junit.tests.running.methods.TimeoutTest.timeoutFailureMultithreaded [],org.junit.tests.running.methods.TimeoutTest.failureWithTimeout [],org.junit.tests.junit3compatibility.OldTestClassAdaptingListenerTest.addFailureDelegatesToNotifier [],org.junit.tests.assertion.AssertionTest.stringsDifferWithUserMessage [],org.junit.tests.assertion.AssertionTest.arraysNotEqualWithMessage [],org.junit.AssumptionViolatedExceptionTest.canSetCauseWithInstanceCreatedWithObjectAndMatcher [],org.junit.runners.model.TestClassTest.identifiesPublicModifier [],junit.tests.framework.ComparisonFailureTest.testExceptionToStringWithMessage [],junit.tests.framework.FloatAssertTest.testAssertPosInfinityNotEqualsNegInfinity [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleInNonPublicClass [],org.junit.tests.manipulation.SingleMethodTest.filteringAffectsPlan []"
"junit4","163","org.junit.experimental.max.MaxHistory.readHistory(File)","22","org.junit.tests.running.classes.SuiteTest.ensureInheritedTestIsRun [],junit.tests.framework.SuiteTest.testNoTestCaseClass [],org.junit.samples.money.MoneyTest.testSimpleSubtract [],org.junit.tests.experimental.theories.PotentialAssignmentTest.shouldUseQuotedValueInDescription [],org.junit.tests.running.classes.parent.ParentRunnerClassLoaderTest.testClassRuleAccessToClassInAnotherClassLoader [],org.junit.tests.running.core.CommandLineTest.runAClass [],org.junit.runners.model.FrameworkFieldTest.cannotBeCreatedWithoutUnderlyingField [],org.junit.internal.runners.ErrorReportingRunnerTest.givenInvalidTestClassErrorAsCause [],org.junit.tests.experimental.AssumptionTest.assumeNotNullThrowsException [],org.junit.rules.TemporaryFolderUsageTest.newNestedFoldersCreatedUnderRootFolder [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorWithExpectedNull [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.shouldFilterOutNullSingleDataPoints [],org.junit.tests.assertion.AssertionTest.arraysElementsDiffer [],org.junit.tests.running.methods.AnnotationTest.testOldTest [],org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.nullsUsedUnlessProhibited [],org.junit.runner.notification.SynchronizedRunListenerTest.toStringDelegates [],org.junit.tests.assertion.AssertionTest.nullNullmessage [],org.junit.tests.junit3compatibility.ClassRequestTest.noSuiteMethodIfMethodPrivate [],org.junit.internal.StackTracesTest.getTrimmedStackForJUnit3TestFailingInTestMethod [],junit.tests.framework.FloatAssertTest.testAssertPosInfinityNotEqualsNegInfinity [],org.junit.runners.model.TestClassTest.dontMarkNonInnerClassAsInnerClass [],org.junit.tests.manipulation.FilterTest.intersectSelf []"
"junit4","170","org.junit.internal.TextListener.printFooter(Result)","21","junit.tests.runner.StackFilterTest.testFilter [],org.junit.internal.runners.statements.ExpectExceptionTest.whenExpectingAssumptionViolatedExceptionStatementsThrowingDifferentExceptionShouldFail [],org.junit.tests.assertion.AssertionTest.arraysEqualWithMessage [],org.junit.rules.TestRuleTest.testCallMethodOnlyOnceRule [],org.junit.experimental.categories.CategoriesAndParameterizedTest.doesNotRunTestsWithoutCategory [],org.junit.tests.experimental.theories.internal.ParameterizedAssertionErrorTest.differentParameterizedAssertionErrorsHaveDifferentToStrings [],org.junit.tests.running.classes.parent.ParentRunnerClassLoaderTest.testBackwardCompatibilityWithOverrideGetName [],org.junit.tests.assertion.AssertionTest.equals [],junit.tests.framework.TestImplementorTest.testSuccessfulRun [],org.junit.tests.running.classes.ParameterizedTestTest.meaningfulFailureWhenParametersAreNotAnIterable [],org.junit.tests.assertion.AssertionTest.nullNullmessage [],org.junit.tests.running.methods.TestMethodTest.compatibility [],org.junit.tests.manipulation.SingleMethodTest.parameterizedBeforeClass [],junit.tests.framework.AssertionFailedErrorTest.testCreateErrorWithoutMessageInsteadOfNull [],org.junit.tests.running.methods.AnnotationTest.testTeardownFailure [],org.junit.tests.assertion.AssertionTest.twoDimensionalArraysDifferentInnerLengthNotEqual [],org.junit.internal.MethodSorterTest.testDefaultMethodSorter [],org.junit.tests.running.methods.ExpectedTest.expectsAssumptionViolatedException [],junit.tests.framework.ComparisonCompactorTest.testSame [],org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithOneElement [],junit.tests.framework.AssertionFailedErrorTest.testCreateErrorWithoutMessage []"
"junit4","171","org.junit.runners.model.FrameworkMethod.invokeExplosively(Object,Object...)","21","org.junit.runner.JUnitCommandLineParseResultTest.shouldParseFilterArgInWhichValueIsASeparateArg [],org.junit.rules.RuleMemberValidatorTest.rejectStaticTestRule [],org.junit.tests.running.methods.AnnotationTest.testException [],org.junit.tests.running.classes.ParameterizedTestTest.runsForEverySingleArgumentOfIterable [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testRunWithClass [],org.junit.tests.junit3compatibility.SuiteMethodTest.suiteIsUsedWithJUnit4Classes [],org.junit.runners.model.FrameworkMethodTest.presentAnnotationIsAvailable [],org.junit.runners.parameterized.TestWithParametersTest.cannotBeCreatedWithoutTestClass [],org.junit.experimental.categories.CategoryTest.sameAsNoIncludeCategoryAnnotation [],org.junit.tests.experimental.theories.runner.WithNamedDataPoints.onlyUseSpecificDataPointsIfSpecified [],org.junit.runners.parameterized.TestWithParametersTest.doesNotConsiderParametersWhichChangedAfterTestInstantiation [],org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.theoriesMustBePublic [],org.junit.tests.experimental.max.DescriptionTest.parseClassAndMethodNoAnnotations [],org.junit.tests.experimental.max.DescriptionTest.createSuiteDescription_whenZeroLength [],org.junit.rules.TestRuleTest.validateWrongTypedFieldInSuperclass [],org.junit.runners.parameterized.TestWithParametersTest.hasSameHashCodeAsEqualTest [],org.junit.tests.running.classes.ParameterizedTestTest.numberOfFieldsAndParametersShouldMatch [],org.junit.tests.assertion.AssertionTest.assertThrowsUsesCanonicalNameUponTypeMismatch [],org.junit.tests.assertion.AssertionTest.nullWithMessage [],org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.honorTimeout [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorEndSameComplete []"
"junit4","172","org.junit.runner.notification.SynchronizedRunListener.testFinished(Description)","21","junit.tests.runner.StackFilterTest.testFilter [],org.junit.samples.money.MoneyTest.testSimpleBagAdd [],junit.tests.framework.SuiteTest.testAddTestSuite [],org.junit.rules.RuleMemberValidatorTest.rejectNonStaticClassRule [],org.junit.internal.runners.statements.FailOnTimeoutTest.threadGroupNotLeaked [],org.junit.tests.running.methods.AnnotationTest.testRunFailure [],junit.tests.runner.TextFeedbackTest.testTwoTests [],org.junit.internal.builders.AnnotatedBuilderTest.memberClassDeepInsideAnnotatedTopLevelClass_isRunWithTopLevelRunner [],org.junit.tests.running.classes.ParentRunnerTest.assumptionViolatedAtParentLevel [],org.junit.rules.RuleChainTest.aroundShouldNotAllowNullRules [],org.junit.runners.parameterized.TestWithParametersTest.doesNotConsiderParametersWhichChangedAfterTestInstantiation [],org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParametersTest.hasAllAnnotationsExceptRunWith [],org.junit.runners.parameterized.TestWithParametersTest.isNotEqualToTestWithDifferentTestClass [],org.junit.experimental.categories.CategoryTest.describeACategoryFilter [],org.junit.validator.AnnotationsValidatorTest.validatorIsCalledForAMethod [],org.junit.tests.running.classes.SuiteTest.whatHappensWhenASuiteContainsItselfIndirectly [],junit.tests.framework.ComparisonFailureTest.testConnection [],org.junit.tests.running.methods.ExpectedTest.expectsAssumptionViolatedException [],org.junit.tests.running.classes.ParameterizedTestTest.runsForEverySingleArgumentOfCollection [],org.junit.runners.parameterized.TestWithParametersTest.isNotEqualToTestWithDifferentName [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testExpected []"
"junit4","176","org.junit.runners.model.TestClass.getAnnotatedMembers(Map<Class<?extendsAnnotation>,List<T>>,Class<?extendsAnnotation>,boolean)","20","junit.tests.framework.ComparisonCompactorTest.testComparisonErrorStartSameComplete [],org.junit.rules.DisableOnDebugTest.givenPostJava5DebugArgumentsIsDebuggingShouldReturnTrue [],org.junit.tests.running.methods.AnnotationTest.testTeardown [],junit.tests.framework.SuiteTest.testOneTestCase [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testException [],org.junit.tests.running.methods.TestMethodTest.testFailures [],org.junit.tests.experimental.theories.runner.WhenNoParametersMatch.showFailedAssumptionsWhenNoParametersFound [],org.junit.tests.running.classes.RunWithTest.characterizeErrorMessageFromBadRunner [],org.junit.rules.TestRuleTest.ignoreNonRules [],org.junit.tests.running.methods.TimeoutTest.infiniteLoop [],org.junit.rules.TestRuleTest.testRuleIsAroundMethodRule [],org.junit.rules.RuleMemberValidatorTest.methodRejectProtectedClassRule [],junit.tests.framework.SuiteTest.testNoTestCases [],junit.tests.framework.TestListenerTest.testError [],org.junit.tests.experimental.results.ResultMatchersTest.hasFailureContaining_givenResultWithOneFailure [],org.junit.tests.running.classes.RunWithTest.run [],org.junit.experimental.categories.CategoryTest.categoryFilterLeavesOnlyMatchingMethods_usingConstructor [],org.junit.tests.junit3compatibility.JUnit4TestAdapterTest.testJUnit3Suite [],org.junit.rules.TestRuleTest.ruleIsIntroducedAndEvaluatedOnSubclass [],org.junit.runners.model.TestClassTest.dontMarkNonInnerClassAsInnerClass []"
"junit4","177","org.junit.internal.Throwables.getFullStackTrace(Throwable)","20","org.junit.tests.junit3compatibility.JUnit4TestAdapterTest.testJUnit4Suite [],junit.tests.runner.TextFeedbackTest.testOneTest [],org.junit.rules.DisableOnDebugTest.whenRunWithPreJava5DebugArgumentsInReverseOrderTestShouldFail [],org.junit.tests.running.classes.SuiteTest.ensureSuitesWorkWithForwardCompatibility [],org.junit.tests.assertion.AssertionTest.assertNotEqualsConsidersFloatDeltaCorrectly [],org.junit.experimental.categories.MultiCategoryTest.inheritanceAllIncluded [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnParameterizedTheoryParm [],org.junit.runners.model.TestClassTest.getAnnotatedMethodsDoesNotReturnMethodWithoutAnnotation [],org.junit.tests.assertion.AssertionTest.naNsAreEqual [],org.junit.samples.money.MoneyTest.testNormalize2 [],org.junit.rules.ClassRulesTest.classRulesModifiableList [],org.junit.tests.running.methods.ExpectedTest.unexpected [],org.junit.tests.experimental.max.MaxStarterTest.preferNewTestsOverTestsThatFailed [],org.junit.tests.experimental.AssumptionTest.assumptionsWithMessage [],org.junit.tests.running.classes.ThreadsTest.currentThreadInterruptStatusIsClearedAfterSuiteExecution [],org.junit.tests.assertion.AssertionTest.assertThrowsSuppliesACoherentErrorMessageUponTypeMismatch [],org.junit.rules.TemporaryFolderUsageTest.newNamedFileIsCreatedUnderRootFolder [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testNoException [],org.junit.runner.notification.ConcurrentRunNotifierTest.reportConcurrentFailuresAfterAddFirstListener [],org.junit.tests.assertion.MultipleFailureExceptionTest.assertEmptyDoesNotThrowForEmptyList []"
"junit4","178","org.junit.runners.model.FrameworkMethod.validatePublicVoidNoArg(boolean,List<Throwable>)","20","org.junit.rules.RuleMemberValidatorTest.acceptNonStaticTestRule [],org.junit.experimental.categories.CategoryTest.testInheritance [],org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.plansDecoratorCorrectly [],org.junit.rules.ClassRulesTest.methodRuleIsAppliedOnce [],org.junit.rules.MethodRulesTest.validateWrongTypedFieldInSuperclass [],org.junit.internal.StackTracesTest.getTrimmedStackWithSuppressedExceptions [],org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.getDescriptionWithAnnotationInSuper [],org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.honorExpected [],org.junit.runners.CustomBlockJUnit4ClassRunnerTest.exceptionsFromMethodBlockMustNotResultInUnrootedTests [],org.junit.rules.TestRuleTest.ruleIsIntroducedAndEvaluated [],org.junit.tests.running.classes.ParameterizedTestTest.meaningfulFailureWhenParametersAreNotAnIterable [],org.junit.runners.parameterized.TestWithParametersTest.doesNotConsiderParametersWhichChangedAfterTestInstantiation [],org.junit.tests.description.TestDescriptionTest.equalsIsTrueForSameNameAndNoExplicitUniqueId [],org.junit.tests.assertion.AssertionTest.doublesNotEqual [],junit.tests.extensions.ExtensionTest.testRunningErrorInTestSetup [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.getDataPointsFromArrayMethod [],org.junit.rules.TestRuleTest.methodRuleIsIntroducedAndEvaluatedOnSubclass [],org.junit.tests.running.classes.SuiteTest.withoutSuiteClassAnnotationProducesFailure [],org.junit.samples.money.MoneyTest.testSimpleAdd []"
"junit4","183","org.junit.experimental.theories.internal.Assignments.generateAssignmentsFromTypeAlone(ParameterSignature)","19","org.junit.internal.StackTracesTest.getTrimmedStackForJUnit4TestFailingInBeforeMethod [],org.junit.rules.RuleMemberValidatorTest.acceptNonStaticTestRule [],org.junit.tests.running.classes.ParameterizedTestTest.multipleParametersBeforeParamAndAfterParamAreRun [],org.junit.internal.runners.statements.FailOnTimeoutTest.threadGroupNotLeaked [],org.junit.rules.ClassRulesTest.methodRuleIsAppliedOnce [],org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.honorExpected [],org.junit.rules.RuleMemberValidatorTest.rejectMethodStaticTestRule [],org.junit.tests.experimental.AssumptionTest.assumeNotNullThrowsException [],org.junit.tests.running.classes.SuiteTest.forwardCompatibilityWorksWithTestCount [],junit.tests.framework.FloatAssertTest.testAssertNegInfinityEqualsInfinity [],org.junit.internal.matchers.StacktracePrintingMatcherTest.assertThatIncludesStacktrace [],org.junit.internal.ChecksTest.notNullShouldThrowOnNullValues [],org.junit.tests.running.methods.TimeoutTest.makeSureAfterIsCalledAfterATimeout [],org.junit.tests.manipulation.SingleMethodTest.parameterizedBeforeClass [],junit.tests.framework.ComparisonCompactorTest.testStartAndEndContextWithEllipses [],org.junit.runner.JUnitCommandLineParseResultTest.shouldCreateFailureUponUncreatedFilter [],org.junit.tests.running.classes.SuiteTest.whatHappensWhenASuiteContainsItselfIndirectly [],org.junit.tests.running.classes.SuiteTest.whatHappensWhenASuiteHasAForkingCycle [],org.junit.tests.experimental.theories.PotentialAssignmentTest.shouldIncludeFailureInDescriptionIfToStringFails []"
"junit4","186","org.junit.runners.BlockJUnit4ClassRunner.collectInitializationErrors(List<Throwable>)","19","org.junit.tests.junit3compatibility.InitializationErrorForwardCompatibilityTest.generatedErrorTestsMatchUp [],org.junit.rules.MethodRulesTest.beforesAndAfters [],org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.canRunTheories [],org.junit.experimental.categories.CategoryValidatorTest.errorIsAddedWhenCategoryIsUsedWithAfterClass [],org.junit.rules.TemporaryFolderUsageTest.deleteRemovesRootFolder [],org.junit.tests.running.core.CommandLineTest.runTwoClasses [],org.junit.tests.assertion.AssertionTest.compareBigDecimalAndInteger [],org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnOnlyTheNamedSingleMethodDataPoints [],org.junit.internal.builders.AnnotatedBuilderTest.memberClassDeepInsideAnnotatedTopLevelClass_isRunWithTopLevelRunner [],org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithOneRandomElement [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleThatReturnsImplementationOfMethodRule [],org.junit.tests.running.methods.AnnotationTest.testRunAllAfters [],junit.tests.framework.ComparisonCompactorTest.testNoContextStartAndEndSame [],org.junit.tests.junit3compatibility.AllTestsTest.correctTestCount [],org.junit.tests.running.methods.TimeoutTest.makeSureAfterIsCalledAfterATimeout [],org.junit.tests.assertion.AssertionTest.assertThrowsUsesNameUponTypeMismatchWithAnonymousClass [],junit.tests.framework.TestCaseTest.testCaseToString [],org.junit.tests.assertion.AssertionTest.arraysNotEqualWithMessage [],org.junit.tests.experimental.theories.runner.FailingDataPointMethods.shouldIgnoreSingleDataPointMethodExceptionsOnRequest []"
