"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"279","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:122 |","5","52","spark.staticfiles.StaticFilesTest.testStaticFileCssStyleCss []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"279","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:122 |","5","89","spark.GenericIntegrationTest.testHiHead []","1","true","true","false","9232508","445258","false","java.lang.AssertionError","expected:<200> but was:<500>","200","500","false","1"
"279","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:122 |","5","53","spark.RedirectTest.testRedirectAnyGetWithSpecificCode []","1","true","true","false","2089110","415277","false","java.net.ConnectException","Connection refused (Connection refused)","N/A","N/A","false","1"
"279","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:122 |","5","55","spark.StaticFilesMemberTest.testStaticFileCssStyleCss []","1","true","true","false","10773075","457867","false","java.lang.AssertionError","expected:<200> but was:<500>","200","500","false","1"
"279","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:122 |","5","75","spark.RedirectTest.testRedirectPutWithSpecificCode []","1","true","true","false","3297827","423319","false","java.net.ConnectException","Connection refused (Connection refused)","N/A","N/A","false","1"
"279","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:122 |","5","39","spark.GenericSecureIntegrationTest.testXForwardedFor []","1","true","true","false","143337215","1902080","false","org.junit.ComparisonFailure","expected:<[XXX.XXX.XXX.XXX]> but was:<[<html><body><h2>500 Internal Server Error</h2></body></html>]>","N/A","N/A","false","1"
"279","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:122 |","5","58","spark.staticfiles.StaticFilesTest.testStaticFilePageHtml []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"279","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:122 |","5","23","spark.MultipleServicesTest.testStaticFileCssStyleCssWithFirst []","1","true","true","true","6624316","460387","false","N/A","N/A","N/A","N/A","false","1"
"279","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:122 |","5","90","spark.staticfiles.StaticFilesTest.testExternalStaticFile []","1","true","true","false","8291870","447824","false","org.apache.http.ProtocolException","The server failed to respond with a valid HTTP response","N/A","N/A","false","1"
"279","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:122 |","5","91","spark.RedirectTest.testRedirectDeleteWithSpecificCode []","1","true","true","false","1691415","319303","false","java.net.ConnectException","Connection refused (Connection refused)","N/A","N/A","false","1"
"279","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:122 |","5","92","spark.servlet.ServletTest.testGetRoot []","1","true","true","false","11401602","512899","false","java.lang.AssertionError","expected:<200> but was:<500>","200","500","false","1"
"279","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:122 |","5","93","spark.RedirectTest.testRedirectAnyPost []","1","true","true","false","10000000000","10000000000","true","org.junit.runners.model.TestTimedOutException","test timed out after 10000  milliseconds","N/A","N/A","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","86","spark.GenericIntegrationTest.testGetBinaryHi []","1","true","true","false","145635179","2633096","false","java.lang.AssertionError","expected:<200> but was:<500>","200","500","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","87","spark.RedirectTest.testRedirectPost []","1","true","true","false","5649590","537612","false","java.net.ConnectException","Connection refused (Connection refused)","N/A","N/A","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","79","spark.GenericIntegrationTest.testGetHi []","1","true","true","false","31101922","912841","false","java.lang.AssertionError","expected:<200> but was:<500>","200","500","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","88","spark.RedirectTest.testRedirectAnyDelete []","1","true","true","false","3059023","446730","false","java.net.ConnectException","Connection refused (Connection refused)","N/A","N/A","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","34","spark.BooksIntegrationTest.canCreateBook []","1","true","true","false","16289510","1973669","false","java.lang.AssertionError","null","N/A","N/A","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","50","spark.StaticFilesMemberTest.testStaticFileExpireTime []","1","true","true","false","21398306","524746","false","java.lang.AssertionError","expected:<200> but was:<500>","200","500","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","52","spark.staticfiles.StaticFilesTest.testStaticFileCssStyleCss []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","89","spark.GenericIntegrationTest.testHiHead []","1","true","true","false","10006266","607308","false","java.lang.AssertionError","expected:<200> but was:<500>","200","500","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","53","spark.RedirectTest.testRedirectAnyGetWithSpecificCode []","1","true","true","false","3020563","470309","false","java.net.ConnectException","Connection refused (Connection refused)","N/A","N/A","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","55","spark.StaticFilesMemberTest.testStaticFileCssStyleCss []","1","true","true","false","11610156","628335","false","java.lang.AssertionError","expected:<200> but was:<500>","200","500","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","75","spark.RedirectTest.testRedirectPutWithSpecificCode []","1","true","true","false","3771149","512433","false","java.net.ConnectException","Connection refused (Connection refused)","N/A","N/A","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","39","spark.GenericSecureIntegrationTest.testXForwardedFor []","1","true","true","false","141283253","2060203","false","org.junit.ComparisonFailure","expected:<[XXX.XXX.XXX.XXX]> but was:<[<html><body><h2>500 Internal Server Error</h2></body></html>]>","N/A","N/A","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","58","spark.staticfiles.StaticFilesTest.testStaticFilePageHtml []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","23","spark.MultipleServicesTest.testStaticFileCssStyleCssWithFirst []","1","true","true","true","5604598","449967","false","N/A","N/A","N/A","N/A","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","90","spark.staticfiles.StaticFilesTest.testExternalStaticFile []","1","true","true","false","6832378","589802","false","org.apache.http.ProtocolException","The server failed to respond with a valid HTTP response","N/A","N/A","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","91","spark.RedirectTest.testRedirectDeleteWithSpecificCode []","1","true","true","false","2627444","423908","false","java.net.ConnectException","Connection refused (Connection refused)","N/A","N/A","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","92","spark.servlet.ServletTest.testGetRoot []","1","true","true","false","13472381","548908","false","java.lang.AssertionError","expected:<200> but was:<500>","200","500","false","1"
"280","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:123 |","5","93","spark.RedirectTest.testRedirectAnyPost []","1","true","true","false","10000000000","10000000000","true","org.junit.runners.model.TestTimedOutException","test timed out after 10000  milliseconds","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","86","spark.GenericIntegrationTest.testGetBinaryHi []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","87","spark.RedirectTest.testRedirectPost []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","79","spark.GenericIntegrationTest.testGetHi []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","88","spark.RedirectTest.testRedirectAnyDelete []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","34","spark.BooksIntegrationTest.canCreateBook []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","50","spark.StaticFilesMemberTest.testStaticFileExpireTime []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","52","spark.staticfiles.StaticFilesTest.testStaticFileCssStyleCss []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","89","spark.GenericIntegrationTest.testHiHead []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","53","spark.RedirectTest.testRedirectAnyGetWithSpecificCode []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","55","spark.StaticFilesMemberTest.testStaticFileCssStyleCss []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","75","spark.RedirectTest.testRedirectPutWithSpecificCode []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","39","spark.GenericSecureIntegrationTest.testXForwardedFor []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"281","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:124 |","5","58","spark.staticfiles.StaticFilesTest.testStaticFilePageHtml []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
